Order_ID,Product_ID,Product_Name,Category,Supplier,Warehouse,Country,Region,Customer,Order_Date,Shipment_Date,Delivery_Date,Quantity,Unit_Price,Cost,Revenue,Profit,Shipping_Cost,Transportation_Mode,Inventory_Level,Reorder_Point,Lead_Time,Demand,Sales,Discount,Order_Status,Delay_Days,Returned,Customer_Rating,Season,Month,Year
ORD127905,P1040,Face Moisturizer,Health & Beauty,Supplier_Titan,Warehouse_North_01,Argentina,South America,CUST006467,2024-01-08 03:29:08,2024-01-08 03:29:08,2024-01-13 03:29:08,121,1281.85,125861.78,155103.85,29203.29,38.78,Road,2618,373,2.0,130,182539.25,0.0,Delivered,3,No,4.0,Winter,1,2024
ORD127906,P1034,Organic Honey,Grocery,Supplier_Summit,Warehouse_East_01,Germany,Europe,CUST003134,2024-01-08 03:32:02,2024-01-10 03:32:02,2024-01-21 03:32:02,105,468.77,40562.55,39376.68,-1225.1,39.23,Rail,4666,96,11.0,105,50368.64,0.2,Processing,0,No,4.8,Winter,1,2024
ORD127907,P1053,Car Cover,Automotive,Supplier_Meridian,Warehouse_North_01,UK,Europe,CUST000719,2024-01-08 04:37:09,2024-01-10 04:37:09,2024-01-24 04:37:09,105,1407.07,97225.8,147742.35,50429.74,86.81,Rail,3515,600,14.0,119,154768.85,0.0,Delivered,0,No,3.1,Winter,1,2024
ORD127908,P1009,Women's Dress,Apparel,Supplier_Orion,Warehouse_North_02,UK,Europe,CUST006247,2024-01-08 05:58:33,2024-01-11 05:58:33,2024-01-21 05:58:33,48,1318.21,50060.64,53782.97,3692.77,29.56,Road,4801,64,9.0,48,66620.25,0.15,Delivered,1,No,2.6,Winter,1,2024
ORD127909,P1016,Air Fryer,Home & Kitchen,Supplier_Titan,Warehouse_Central_02,UAE,Middle East,CUST003647,2024-01-08 07:03:59,2024-01-11 07:03:59,2024-02-04 07:03:59,3,432.42,942.6,1102.67,-59.47,219.54,Air,2175,284,,3,1291.87,0.15,Delivered,1,No,3.3,Winter,1,2024
ORD127910,P1050,Car Vacuum Cleaner,Automotive,Supplier_Pioneer,Warehouse_West_01,Brazil,South America,CUST006151,2024-01-08 07:57:51,2024-01-11 07:57:51,2024-02-01 07:57:51,75,1231.61,65840.25,83133.67,17179.2,114.22,Rail,3109,391,16.0,89,114695.99,0.1,Delivered,5,No,3.9,Winter,1,2024
ORD127911,P1041,Electric Toothbrush,Health & Beauty,Supplier_Beta,Warehouse_East_01,France,Europe,CUST003029,2024-01-08 08:59:05,2024-01-10 08:59:05,2024-01-15 08:59:05,156,611.3,59284.68,95362.8,36057.92,20.2,Road,531,386,2.0,194,124814.92,0.0,Delivered,3,No,5.0,Winter,1,2024
ORD127912,P1029,Bed Frame,Furniture,Supplier_Zenith,Warehouse_Central_02,Argentina,South America,CUST001955,2024-01-08 09:03:14,2024-01-10 09:03:14,2024-01-23 09:03:14,99,1005.84,58535.73,89620.34,31038.61,46.0,Rail,2587,63,13.0,130,133879.93,0.1,Delivered,0,No,4.4,Winter,1,2024
ORD127913,P1043,Vitamin C Serum,Health & Beauty,Supplier_Beta,Warehouse_South_02,UK,Europe,CUST008768,2024-01-08 09:15:19,2024-01-10 09:15:19,2024-01-14 09:15:19,58,110.22,5062.24,6073.12,944.1,66.78,Road,4117,420,4.0,77,8254.39,0.05,Shipped,0,No,4.8,Winter,1,2024
ORD127914,P1006,Tablet Air,Electronics,Supplier_Alpha,Warehouse_East_01,Germany,Europe,CUST001452,2024-01-08 09:21:06,2024-01-08 09:21:06,2024-01-16 09:21:06,167,481.19,67980.69,80358.73,12272.0,106.04,Air,3852,782,7.0,213,100842.42,0.0,Delivered,1,No,4.2,Winter,1,2024
ORD127915,P1017,Coffee Maker,Home & Kitchen,Supplier_Beta,Warehouse_West_01,Canada,North America,CUST003736,2024-01-08 09:37:24,2024-01-08 09:37:24,2024-01-23 09:37:24,84,1189.78,78786.12,84950.29,6155.7,8.47,Sea,4992,500,11.0,125,146900.67,0.15,Shipped,4,No,3.3,Winter,1,2024
ORD127916,P1018,Blender Pro,Home & Kitchen,Supplier_Nova,Warehouse_North_02,Australia,Oceania,CUST007544,2024-01-08 10:04:04,2024-01-11 10:04:04,2024-01-18 10:04:04,84,1371.53,75084.24,109448.09,34311.41,52.44,Sea,3467,307,7.0,125,173132.57,0.05,Delivered,0,No,4.9,Winter,1,2024
ORD127917,P1014,Formal Shirt,Apparel,Supplier_Meridian,Warehouse_South_01,France,Europe,CUST004191,2024-01-08 10:14:57,2024-01-08 10:14:57,2024-01-26 10:14:57,175,992.6,106064.0,173705.0,67522.77,118.23,Road,598,377,18.0,200,185235.33,0.0,Delivered,0,No,4.8,Winter,1,2024
ORD127918,P1038,Breakfast Cereal,Grocery,Supplier_Alpha,Warehouse_South_01,Japan,Asia,CUST001339,2024-01-08 10:28:56,2024-01-09 10:28:56,2024-01-17 10:28:56,118,836.78,54469.98,83929.03,29349.7,109.35,Rail,4123,112,8.0,119,104380.67,0.15,Delivered,0,No,4.8,Winter,1,2024
ORD127919,P1043,Vitamin C Serum,Health & Beauty,,Warehouse_East_01,UAE,Middle East,CUST001930,2024-01-08 10:51:48,2024-01-09 10:51:48,2024-01-24 10:51:48,135,1428.98,137508.3,183266.68,45752.42,5.96,Sea,4556,745,15.0,187,256049.58,0.05,Delivered,0,No,3.9,Winter,1,2024
ORD127920,P1021,Microwave Oven,Home & Kitchen,Supplier_Zenith,Warehouse_West_02,Brazil,South America,CUST005216,2024-01-08 11:13:32,2024-01-11 11:13:32,2024-01-16 11:13:32,64,773.98,35242.24,47057.98,11770.21,45.53,Road,547,78,3.0,82,57790.06,0.05,Shipped,2,No,4.4,Winter,1,2024
ORD127921,P1038,Breakfast Cereal,Grocery,Supplier_Atlas,Warehouse_Central_02,Germany,Europe,CUST006391,2024-01-08 12:15:40,2024-01-08 12:15:40,2024-01-23 12:15:40,135,849.74,95751.45,103243.41,7423.8,68.16,Sea,3625,123,15.0,200,153480.25,0.1,Delivered,0,No,3.9,Winter,1,2024
ORD127922,P1041,Electric Toothbrush,Health & Beauty,Supplier_Orion,Warehouse_South_02,Mexico,North America,CUST004780,2024-01-08 12:20:07,2024-01-09 12:20:07,2024-01-18 12:20:07,92,856.25,65958.48,78775.0,12780.14,36.38,Sea,216,237,7.0,137,113552.47,0.0,Delivered,2,No,3.8,Winter,1,2024
ORD127923,P1053,Car Cover,Automotive,Supplier_Nova,Warehouse_Central_01,Brazil,South America,CUST008615,2024-01-08 12:43:19,2024-01-10 12:43:19,2024-01-12 12:43:19,150,779.47,80728.5,116920.5,36105.98,86.02,Rail,128,416,2.0,186,134457.28,0.0,Cancelled,0,No,,Winter,1,2024
ORD127924,P1029,Bed Frame,Furniture,Supplier_Pioneer,Warehouse_Central_01,China,Asia,CUST007056,2024-01-08 13:33:48,2024-01-09 13:33:48,2024-01-30 13:33:48,68,115.81,5732.4,7481.33,1747.18,1.75,Sea,4551,165,19.0,97,12259.82,0.05,Delivered,2,No,4.3,Winter,1,2024
ORD127925,P1019,Vacuum Cleaner,Home & Kitchen,Supplier_Vertex,Warehouse_Central_02,Japan,Asia,CUST004666,2024-01-08 13:43:25,2024-01-11 13:43:25,2024-01-20 13:43:25,165,813.62,109776.15,114110.2,4200.51,133.54,Air,3987,158,7.0,209,156208.5,0.15,Shipped,2,No,4.4,Winter,1,2024
ORD127926,P1031,Recliner,Furniture,Supplier_Horizon,Warehouse_East_01,USA,North America,CUST004125,2024-01-08 17:05:13,2024-01-10 17:05:13,2024-01-29 17:05:13,90,696.16,41187.6,62654.4,21404.37,62.43,Road,3965,721,19.0,106,80094.73,0.0,Delivered,0,No,5.0,Winter,1,2024
ORD127927,P1041,Electric Toothbrush,Health & Beauty,Supplier_Titan,Warehouse_West_01,Italy,Europe,CUST006308,2024-01-08 17:34:02,2024-01-10 17:34:02,2024-01-15 17:34:02,131,1325.79,106809.54,173678.49,66818.91,50.04,Road,1534,620,5.0,159,207291.72,0.0,Delivered,0,No,5.0,Winter,1,2024
ORD127928,P1024,Office Chair,Furniture,Supplier_Vertex,Warehouse_West_01,Australia,Oceania,CUST006932,2024-01-08 18:20:03,2024-01-09 18:20:03,2024-01-24 18:20:03,163,835.06,113112.22,129309.04,16154.09,42.73,Road,1386,345,15.0,173,148871.48,0.05,Shipped,0,No,2.7,Winter,1,2024
ORD127929,P1022,Water Purifier,Home & Kitchen,Supplier_Zenith,Warehouse_South_01,Mexico,North America,CUST003882,2024-01-08 18:59:32,2024-01-11 18:59:32,2024-01-16 18:59:32,149,457.84,53491.0,68218.16,14670.07,57.09,Sea,1869,549,4.0,147,65229.87,0.0,Delivered,1,No,4.8,Winter,1,2024
ORD127930,P1004,4K Monitor,Electronics,Supplier_Atlas,Warehouse_East_01,Mexico,North America,CUST005862,2024-01-08 19:49:04,2024-01-09 19:49:04,2024-01-25 19:49:04,83,419.01,19777.24,27822.26,8036.76,8.26,Rail,2898,102,15.0,87,36639.94,0.2,Processing,1,No,4.9,Winter,1,2024
ORD127931,P1049,Action Figure,Toys,Supplier_Beta,Warehouse_West_02,UK,Europe,CUST009197,2024-01-08 21:12:21,2024-01-09 21:12:21,2024-01-15 21:12:21,57,886.98,40889.52,48029.97,7114.64,25.81,Road,3526,79,6.0,70,60047.46,0.05,Delivered,0,No,2.9,Winter,1,2024
ORD127932,P1040,Face Moisturizer,Health & Beauty,Supplier_Nova,Warehouse_East_01,China,Asia,CUST009867,2024-01-08 21:28:21,2024-01-11 21:28:21,2024-01-26 21:28:21,81,800.2,45824.13,64816.2,18968.28,23.79,Road,4496,347,15.0,112,97309.89,0.0,Delivered,0,Yes,4.1,Winter,1,2024
ORD127933,P1029,Bed Frame,Furniture,Supplier_Beta,Warehouse_South_01,Germany,Europe,CUST002403,2024-01-08 21:55:30,2024-01-08 21:55:30,2024-01-28 21:55:30,171,125.6,15737.13,21477.6,5625.43,115.04,Road,724,78,20.0,173,20653.87,0.0,Delivered,0,No,4.8,Winter,1,2024
ORD127934,P1047,Remote Control Car,Toys,Supplier_Summit,Warehouse_North_02,India,Asia,CUST002303,2024-01-08 21:58:00,2024-01-08 21:58:00,2024-01-27 21:58:00,58,690.77,31462.1,34054.96,2513.91,78.95,Road,74,151,9.0,61,41729.67,0.15,Cancelled,10,No,2.5,Winter,1,2024
ORD127935,P1038,Breakfast Cereal,Grocery,Supplier_Horizon,Warehouse_East_02,Australia,Oceania,CUST011815,2024-01-08 23:49:35,2024-01-09 23:49:35,2024-01-15 23:49:35,141,402.98,41122.65,53979.17,12821.15,35.37,Road,830,715,6.0,192,81389.43,0.05,Delivered,0,No,4.0,Winter,1,2024
ORD127936,P1026,Bookshelf,Furniture,Supplier_Summit,Warehouse_South_01,UAE,Middle East,CUST005653,2024-01-09 01:16:29,2024-01-09 01:16:29,2024-01-25 01:16:29,80,177.83,9625.6,13515.08,3886.81,2.67,Sea,2412,268,11.0,107,20715.7,0.05,Delivered,5,No,4.1,Winter,1,2024
ORD127937,P1041,Electric Toothbrush,Health & Beauty,Supplier_Nova,Warehouse_West_01,Argentina,South America,CUST009014,2024-01-09 01:45:34,2024-01-11 01:45:34,2024-01-25 01:45:34,150,1425.03,174327.0,203066.78,28717.85,21.93,Road,3100,253,14.0,150,198510.22,0.05,Delivered,0,No,3.3,Winter,1,2024
ORD127938,P1036,Almonds 500g,Grocery,Supplier_Orion,Warehouse_South_01,Canada,North America,CUST009778,2024-01-09 02:21:07,2024-01-12 02:21:07,2024-01-19 02:21:07,16,287.16,2669.12,4364.83,1684.86,10.85,Road,461,582,7.0,24,6596.66,0.05,Delivered,0,No,5.0,Winter,1,2024
ORD127939,P1006,Tablet Air,Electronics,Supplier_Orion,Warehouse_South_02,France,Europe,CUST001838,2024-01-09 03:07:30,2024-01-09 03:07:30,2024-02-04 03:07:30,194,102.72,14893.38,19927.68,5017.21,17.09,Sea,4772,373,23.0,283,29982.59,0.0,Delivered,3,No,5.0,Winter,1,2024
ORD127940,P1004,4K Monitor,Electronics,Supplier_Atlas,Warehouse_South_01,India,Asia,CUST010963,2024-01-09 03:14:54,2024-01-12 03:14:54,2024-02-02 03:14:54,156,209.4,18705.96,27766.44,9000.7,59.78,Road,2392,525,21.0,204,38893.44,0.15,Delivered,0,No,3.5,Winter,1,2024
ORD127941,P1014,Formal Shirt,Apparel,Supplier_Alpha,Warehouse_Central_02,Argentina,South America,CUST007324,2024-01-09 03:37:53,2024-01-09 03:37:53,2024-01-25 03:37:53,24,377.74,5010.0,8612.47,3553.78,48.69,Sea,4698,383,11.0,34,12808.63,0.05,Delivered,5,Yes,5.0,Winter,1,2024
ORD127942,P1050,Car Vacuum Cleaner,Automotive,Supplier_Pioneer,Warehouse_South_01,Mexico,North America,CUST009469,2024-01-09 04:24:32,2024-01-10 04:24:32,2024-01-26 04:24:32,142,1422.87,124558.14,161638.03,37034.08,45.81,Road,3832,745,14.0,166,231025.84,0.2,Cancelled,2,No,3.3,Winter,1,2024
ORD127943,P1041,Electric Toothbrush,Health & Beauty,Supplier_Atlas,Warehouse_Central_01,Brazil,South America,CUST002044,2024-01-09 04:54:55,2024-01-10 04:54:55,2024-02-05 04:54:55,134,181.38,16842.46,18228.69,1307.89,78.34,Road,2399,565,21.0,146,28950.29,0.25,Shipped,5,No,5.0,Winter,1,2024
ORD127944,P1007,Gaming Console,Electronics,Supplier_Zenith,Warehouse_North_02,Germany,Europe,CUST011905,2024-01-09 05:02:10,2024-01-12 05:02:10,2024-01-27 05:02:10,124,27.18,2317.56,2864.77,460.82,86.39,Rail,3982,626,11.0,175,5197.5,0.15,Shipped,4,No,4.1,Winter,1,2024
ORD127945,P1008,Men's Jacket,Apparel,Supplier_Horizon,Warehouse_East_02,France,Europe,CUST011533,2024-01-09 05:46:52,2024-01-12 05:46:52,2024-01-14 05:46:52,144,895.79,85697.28,116094.38,30335.84,61.26,Sea,4017,716,2.0,179,154385.45,0.1,Shipped,0,No,3.9,Winter,1,2024
ORD127946,P1010,Running Shoes,Apparel,Supplier_Meridian,Warehouse_Central_02,UAE,Middle East,CUST002558,2024-01-09 05:57:32,2024-01-11 05:57:32,2024-02-06 05:57:32,28,220.23,4404.96,5858.12,1425.57,27.59,Rail,1931,422,23.0,42,10070.37,0.05,Shipped,3,No,3.4,Winter,1,2024
ORD127947,P1021,Microwave Oven,Home & Kitchen,Supplier_Atlas,Warehouse_South_02,Brazil,South America,CUST011097,2024-01-09 06:16:09,2024-01-10 06:16:09,2024-01-16 06:16:09,196,1247.96,202023.08,220140.14,18078.14,38.92,Road,514,248,5.0,248,307390.75,0.1,Delivered,1,No,5.0,Winter,1,2024
ORD127948,P1033,Olive Oil 1L,Grocery,Supplier_Atlas,Warehouse_East_01,Canada,North America,CUST001298,2024-01-09 06:58:22,2024-01-10 06:58:22,2024-01-24 06:58:22,151,924.38,95371.6,139581.38,44150.91,58.87,Road,3207,715,14.0,140,119950.31,0.0,Shipped,0,No,4.1,Winter,1,2024
ORD127949,P1034,Organic Honey,Grocery,Supplier_Pioneer,Warehouse_South_02,Mexico,North America,CUST011679,2024-01-09 08:30:12,2024-01-11 08:30:12,2024-01-21 08:30:12,30,590.86,15004.8,17725.8,2671.09,49.91,Sea,4856,550,7.0,30,18723.33,0.0,Delivered,3,No,4.4,Winter,1,2024
ORD127950,P1012,Cotton T-Shirt,Apparel,Supplier_Alpha,Warehouse_North_02,Canada,North America,CUST008958,2024-01-09 09:06:16,2024-01-11 09:06:16,2024-01-20 09:06:16,180,137.44,16025.4,24739.2,8700.91,12.89,Road,2501,280,9.0,269,33561.12,0.0,Returned,0,Yes,2.6,Winter,1,2024
ORD127951,P1010,Running Shoes,Apparel,Supplier_Titan,Warehouse_East_02,UAE,Middle East,CUST007491,2024-01-09 09:09:59,2024-01-11 09:09:59,2024-01-21 09:09:59,161,696.05,90589.87,84048.04,-6596.11,54.28,Road,3826,788,10.0,192,143404.07,0.25,Delivered,0,No,4.1,Winter,1,2024
ORD127952,P1031,Recliner,Furniture,Supplier_Titan,Warehouse_West_02,Australia,Oceania,CUST010503,2024-01-09 09:23:15,2024-01-11 09:23:15,2024-01-21 09:23:15,45,464.66,14683.05,20909.7,6036.33,190.32,Air,635,213,10.0,60,28860.13,0.0,Shipped,0,No,4.2,Winter,1,2024
ORD127953,P1041,Electric Toothbrush,Health & Beauty,Supplier_Vertex,Warehouse_North_01,Canada,North America,CUST004873,2024-01-09 10:13:18,2024-01-09 10:13:18,2024-01-24 10:13:18,157,592.09,56961.17,92958.13,35904.89,92.07,Road,4801,420,15.0,145,77433.97,0.0,Delivered,0,No,4.0,Winter,1,2024
ORD127954,P1014,Formal Shirt,Apparel,Supplier_Beta,Warehouse_South_02,USA,North America,CUST006549,2024-01-09 10:54:48,2024-01-12 10:54:48,2024-01-14 10:54:48,30,460.66,8536.5,13128.81,4563.2,29.11,Air,4679,601,2.0,31,13891.48,0.05,Delivered,0,No,4.8,Winter,1,2024
ORD127955,P1037,Whole Wheat Flour,Grocery,Supplier_Alpha,Warehouse_East_02,France,Europe,CUST003876,2024-01-09 12:21:09,2024-01-10 12:21:09,2024-01-17 12:21:09,151,385.26,33271.34,49448.12,16095.31,81.47,Air,1523,491,6.0,162,66707.22,0.15,Returned,1,Yes,4.0,Winter,1,2024
ORD127956,P1000,Smartphone X1,Electronics,Supplier_Orion,Warehouse_South_02,China,Asia,CUST004919,2024-01-09 12:40:00,2024-01-11 12:40:00,2024-02-05 12:40:00,1,36.02,21.3,28.82,-98.59,106.11,Rail,2977,266,24.0,1,37.84,0.2,Delivered,1,No,3.8,Winter,1,2024
ORD127957,P1045,Protein Powder,Health & Beauty,Supplier_Meridian,Warehouse_South_01,France,Europe,CUST002449,2024-01-09 13:39:28,2024-01-11 13:39:28,2024-02-02 13:39:28,10,588.62,3317.1,5886.2,2525.34,43.76,Road,1268,166,18.0,14,7686.41,0.0,Delivered,4,No,4.0,Winter,1,2024
ORD127958,P1049,Action Figure,Toys,Supplier_Zenith,Warehouse_South_02,USA,North America,CUST001137,2024-01-09 14:17:46,2024-01-12 14:17:46,2024-01-19 14:17:46,92,1371.69,97345.2,126195.48,28834.17,16.11,Road,1522,718,7.0,116,148824.68,0.0,Delivered,0,No,5.0,Winter,1,2024
ORD127959,P1023,LED Lamp,Home & Kitchen,Supplier_Horizon,Warehouse_West_01,Brazil,South America,CUST010925,2024-01-09 14:19:51,2024-01-11 14:19:51,2024-01-30 14:19:51,74,584.79,30391.8,38947.01,8534.17,21.04,Road,4237,211,18.0,85,47013.37,0.1,Shipped,1,No,3.7,Winter,1,2024
ORD127960,P1042,Hair Dryer,Health & Beauty,Supplier_Vertex,Warehouse_East_01,Australia,Oceania,CUST000131,2024-01-09 16:06:03,2024-01-10 16:06:03,2024-02-04 16:06:03,67,517.02,22885.86,27712.27,4588.81,237.6,Air,4167,728,23.0,84,44103.62,0.2,Delivered,2,No,4.2,Winter,1,2024
ORD127961,P1039,Coffee Beans 1kg,Grocery,Supplier_Orion,Warehouse_Central_02,India,Asia,CUST005272,2024-01-09 16:09:44,2024-01-12 16:09:44,2024-02-10 16:09:44,51,1301.46,49928.49,63055.74,13090.16,37.09,Road,1807,370,24.0,76,102024.14,0.05,Delivered,5,No,3.6,Winter,1,2024
ORD127962,P1021,Microwave Oven,Home & Kitchen,Supplier_Nova,Warehouse_Central_02,Canada,North America,CUST000113,2024-01-09 16:20:01,2024-01-09 16:20:01,2024-01-15 16:20:01,150,984.81,121155.0,140335.42,19170.24,10.18,Sea,4384,374,6.0,204,205012.03,0.05,Shipped,0,No,3.7,Winter,1,2024
ORD127963,P1002,Wireless Earbuds,Electronics,,Warehouse_West_02,USA,North America,CUST008322,2024-01-09 16:25:55,2024-01-11 16:25:55,2024-01-21 16:25:55,135,426.35,31847.85,57557.25,25654.51,54.89,Sea,4666,589,3.0,171,77452.02,0.0,Delivered,7,No,3.6,Winter,1,2024
ORD127964,P1013,Winter Sweater,Apparel,Supplier_Atlas,Warehouse_East_02,South Africa,Africa,CUST001498,2024-01-09 16:53:23,2024-01-09 16:53:23,2024-01-30 16:53:23,36,1075.07,31382.28,29026.89,-2361.71,6.32,Sea,3846,474,19.0,46,47735.36,0.25,Delivered,2,No,3.0,Winter,1,2024
ORD127965,P1001,Laptop Pro 14,Electronics,Supplier_Nova,Warehouse_West_02,Canada,North America,CUST006600,2024-01-09 18:01:25,2024-01-09 18:01:25,2024-01-17 18:01:25,2,817.13,985.18,1634.26,610.8,38.28,Road,406,725,7.0,2,1506.53,0.0,Processing,1,No,3.5,Winter,1,2024
ORD127966,P1031,Recliner,Furniture,Supplier_Summit,Warehouse_West_01,Mexico,North America,CUST009989,2024-01-09 18:10:28,2024-01-09 18:10:28,2024-01-24 18:10:28,107,314.59,21460.99,31978.07,10451.93,65.15,Road,4827,319,15.0,127,36493.6,0.05,Shipped,0,No,5.0,Winter,1,2024
ORD127967,P1047,Remote Control Car,Toys,Supplier_Orion,Warehouse_South_02,USA,North America,CUST006279,2024-01-09 18:22:03,2024-01-12 18:22:03,2024-02-07 18:22:03,45,592.18,20100.6,23983.29,3829.75,52.94,Road,1511,553,23.0,58,31454.47,0.1,Delivered,3,No,3.7,Winter,1,2024
ORD127968,P1037,Whole Wheat Flour,Grocery,Supplier_Horizon,Warehouse_West_01,Singapore,Asia,CUST003682,2024-01-09 18:31:58,2024-01-10 18:31:58,2024-01-12 18:31:58,79,165.38,7648.78,13065.02,5311.36,104.88,Road,2632,243,2.0,90,15964.69,0.0,Delivered,0,No,5.0,Winter,1,2024
ORD127969,P1032,Basmati Rice 5kg,Grocery,Supplier_Pioneer,Warehouse_Central_01,Australia,Oceania,CUST001014,2024-01-09 18:42:15,2024-01-09 18:42:15,2024-01-21 18:42:15,68,869.12,41547.32,44325.12,2680.85,96.95,Road,2582,545,12.0,64,52839.67,0.25,Delivered,0,No,3.1,Winter,1,2024
ORD127970,P1045,Protein Powder,Health & Beauty,Supplier_Zenith,Warehouse_East_01,Germany,Europe,CUST007278,2024-01-09 18:49:15,2024-01-12 18:49:15,2024-01-23 18:49:15,190,1172.27,126452.6,222731.3,96253.77,24.93,Sea,2755,306,11.0,281,299378.93,0.0,Delivered,0,No,3.6,Winter,1,2024
ORD127971,P1041,Electric Toothbrush,Health & Beauty,Supplier_Meridian,Warehouse_South_01,Singapore,Asia,CUST011038,2024-01-09 20:29:00,2024-01-10 20:29:00,2024-01-26 20:29:00,119,334.26,26385.87,39776.94,13282.76,108.31,Rail,4612,225,16.0,147,46335.02,0.0,Delivered,0,Yes,4.1,Winter,1,2024
ORD127972,P1005,Bluetooth Speaker,Electronics,Supplier_Meridian,Warehouse_West_01,Argentina,South America,CUST010753,2024-01-09 20:58:13,2024-01-12 20:58:13,2024-01-22 20:58:13,62,807.47,33218.36,50063.14,16809.32,35.46,Road,4754,305,10.0,75,55769.05,0.0,Delivered,0,No,3.5,Winter,1,2024
ORD127973,P1040,Face Moisturizer,Health & Beauty,Supplier_Vertex,Warehouse_East_01,Canada,North America,CUST002434,2024-01-09 21:14:05,2024-01-09 21:14:05,2024-01-17 21:14:05,138,204.46,23970.6,26804.71,2808.11,26.0,Road,2343,83,8.0,174,33738.92,0.05,Delivered,0,No,4.1,Winter,1,2024
ORD127974,P1038,Breakfast Cereal,Grocery,Supplier_Pioneer,Warehouse_North_01,South Africa,Africa,CUST004600,2024-01-09 22:37:37,2024-01-12 22:37:37,2024-01-25 22:37:37,3,993.04,1985.76,2830.16,781.57,62.83,Rail,987,315,13.0,4,3989.56,0.05,Delivered,0,No,5.0,Winter,1,2024
ORD127975,P1024,Office Chair,Furniture,Supplier_Nova,Warehouse_East_01,South Africa,Africa,CUST001468,2024-01-09 22:45:30,2024-01-09 22:45:30,2024-01-18 22:45:30,38,930.1,29543.86,33576.61,3973.0,59.75,Road,2050,368,9.0,37,31218.36,0.05,Delivered,0,No,2.1,Winter,1,2024
ORD127976,P1033,Olive Oil 1L,Grocery,Supplier_Beta,Warehouse_West_02,Italy,Europe,CUST008624,2024-01-09 23:03:26,2024-01-10 23:03:26,2024-01-24 23:03:26,1,325.23,249.81,308.97,26.08,33.08,Sea,3916,770,11.0,1,352.81,0.05,Delivered,3,No,5.0,Winter,1,2024
ORD127977,P1010,Running Shoes,Apparel,Supplier_Meridian,Warehouse_South_02,China,Asia,CUST005787,2024-01-09 23:18:48,2024-01-12 23:18:48,2024-01-15 23:18:48,139,63.99,6823.51,7115.69,254.53,37.65,Sea,1866,530,3.0,177,10383.63,0.2,Shipped,0,No,4.5,Winter,1,2024
ORD127978,P1045,Protein Powder,Health & Beauty,Supplier_Titan,Warehouse_Central_02,USA,North America,CUST002629,2024-01-09 23:48:32,2024-01-12 23:48:32,2024-02-04 23:48:32,18,775.16,9272.7,13952.88,4622.06,58.12,Sea,510,219,23.0,24,19515.29,0.0,Delivered,0,No,3.2,Winter,1,2024
ORD127979,P1036,Almonds 500g,Grocery,Supplier_Horizon,Warehouse_West_01,China,Asia,CUST004409,2024-01-10 00:19:39,2024-01-12 00:19:39,2024-01-27 00:19:39,113,794.51,53994.79,76312.69,22246.77,71.13,Sea,262,706,15.0,165,122051.42,0.15,Delivered,0,No,4.5,Winter,1,2024
ORD127980,P1040,Face Moisturizer,Health & Beauty,Supplier_Alpha,Warehouse_West_02,Canada,North America,CUST007515,2024-01-10 02:03:44,2024-01-11 02:03:44,2024-01-21 02:03:44,182,944.5,143588.9,171899.0,28292.28,17.82,Rail,3577,332,10.0,231,232501.13,0.0,Delivered,0,No,5.0,Winter,1,2024
ORD127981,P1006,Tablet Air,Electronics,Supplier_Titan,Warehouse_West_01,Singapore,Asia,CUST004145,2024-01-10 02:33:31,2024-01-10 02:33:31,2024-01-16 02:33:31,194,364.28,49890.98,70670.32,20694.47,84.87,Air,1197,504,2.0,180,62004.09,0.0,Processing,4,No,4.2,Winter,1,2024
ORD127982,P1045,Protein Powder,Health & Beauty,Supplier_Alpha,Warehouse_Central_01,France,Europe,CUST006799,2024-01-10 02:39:44,2024-01-10 02:39:44,2024-01-29 02:39:44,14,16.36,128.94,183.23,48.55,5.74,Air,1447,50,17.0,14,236.84,0.2,Delivered,2,No,5.0,Winter,1,2024
ORD127983,P1047,Remote Control Car,Toys,Supplier_Horizon,Warehouse_West_02,South Africa,Africa,CUST009684,2024-01-10 03:00:09,2024-01-13 03:00:09,2024-01-19 03:00:09,174,867.08,107349.3,128241.13,20840.3,51.53,Rail,1625,674,6.0,192,154272.99,0.15,Delivered,0,No,4.0,Winter,1,2024
ORD127984,P1021,Microwave Oven,Home & Kitchen,Supplier_Titan,Warehouse_South_02,France,Europe,CUST009402,2024-01-10 03:18:52,2024-01-11 03:18:52,2024-01-20 03:18:52,37,748.26,18814.5,26301.34,7448.06,38.78,Road,2969,688,9.0,37,27473.62,0.05,Delivered,0,No,5.0,Winter,1,2024
ORD127985,P1047,Remote Control Car,Toys,Supplier_Horizon,Warehouse_Central_01,USA,North America,CUST000415,2024-01-10 03:48:58,2024-01-13 03:48:58,2024-02-04 03:48:58,71,1097.19,60734.82,66215.42,5473.2,7.4,Sea,1974,138,21.0,66,78033.0,0.15,Delivered,1,No,3.8,Winter,1,2024
ORD127986,P1038,Breakfast Cereal,Grocery,Supplier_Orion,Warehouse_North_01,Mexico,North America,CUST001111,2024-01-10 05:05:53,2024-01-13 05:05:53,2024-01-15 05:05:53,12,273.76,2660.88,3120.86,418.6,41.38,Sea,2273,364,2.0,13,3235.84,0.05,Returned,0,Yes,3.9,Winter,1,2024
